company_name,website,icp_score,score_breakdown,facility_location,city,state_region,country,lat,lon,facility_type,classification_basis,confidence,needs_verification,source_url,source_type,source_count,osint_corroboration,primary_source_tier,reclassification_note,confidence_boost_reason,source_tier_breakdown,osint_breakdown,date_collected
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Charlotte, USA",Charlotte,North Carolina,USA,35.2272086,-80.8430827,Distribution Center,Recycling facility that collects and processes recovered fiber materials.,HIGH,False,https://www.internationalpaper.com/recycling/recycling-plants-locations,WEBSITE,1,strong,5,,,"{'total': 5, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 3, 'max': 5, 'raw_length': 299, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '299 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 6, 'max_hit_score': 5, 'sample_urls': ['https://www.internationalpaper.com/location/charlotte-container-plant', 'https://www.charlotteobserver.com/news/business/article294311464.html', 'https://www.internationalpaper.com/resources/article/ips-fulfillment-centers-key-retail-success', 'https://www.industrynet.com/listing/94627/international-paper-co-charlotte-box-plant', 'https://redirect.foursquare.com/v/international-paper/519d13ea498e93b8c7f94110'], 'category': 'industrial'}",2026-04-16
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Beaverton, USA",Beaverton,Oregon,USA,45.4871723,-122.80378,Distribution Center,Recycling facility that collects and processes recovered fiber materials.,HIGH,False,https://www.internationalpaper.com/recycling/recycling-plants-locations,WEBSITE,1,strong,5,,,"{'total': 5, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 3, 'max': 5, 'raw_length': 299, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '299 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 7, 'max_hit_score': 5, 'sample_urls': ['https://www.internationalpaper.com/location/beaverton-printing-plate-and-ink-manufacturing-facility', 'https://www.internationalpaper.com/location/beaverton-container-plant', 'https://www.prnewswire.com/news-releases/international-paper-beaverton-bag-plant-celebrates-50-years-of-excellence-129877493.html', 'https://www.mapquest.com/us/oregon/international-paper-beaverton-printing-plate-and-ink-manufacturing-facility-441387862', 'https://www.mapquest.com/us/oregon/international-paper-261812826'], 'category': 'industrial'}",2026-04-16
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Eugene-Springfield, USA",Eugene-Springfield,Oregon,USA,44.0553238,-123.0925354,Distribution Center,Recycling facility that collects and processes recovered fiber materials.,HIGH,False,https://www.internationalpaper.com/recycling/recycling-plants-locations,WEBSITE,1,strong,5,,,"{'total': 5, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 3, 'max': 5, 'raw_length': 299, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '299 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 2, 'max_hit_score': 6, 'sample_urls': ['https://www.internationalpaper.com/recycling/locations/eugene-springfield-recycling', 'https://www.internationalpaper.com/ip-eugene-springfield-recycling-advances-oregon-recycling-modernization'], 'category': 'industrial'}",2026-04-16
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Carrollton, USA",Carrollton,Texas,USA,32.9515472,-96.9034244,Distribution Center,Recycling facility that collects and processes recovered fiber materials.,HIGH,False,https://www.internationalpaper.com/recycling/recycling-plants-locations,WEBSITE,1,strong,5,,,"{'total': 5, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 3, 'max': 5, 'raw_length': 299, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '299 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 7, 'max_hit_score': 5, 'sample_urls': ['https://www.internationalpaper.com/location/carrollton-container-plant', 'https://local.yahoo.com/info-126568965-international-paper-company-carrollton/', 'https://www.dnb.com/business-directory/company-profiles.international_paper_company.cc81da3289b97613c4393082438b7891.html', 'https://www.yellowpages.com/carrollton-tx/mip/international-paper-company-471845189', 'https://www.indeed.com/q-international-paper-l-carrollton,-tx-jobs.html'], 'category': 'industrial'}",2026-04-16
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Salt Lake City, USA",Salt Lake City,Utah,USA,40.7596198,-111.886797,Distribution Center,Recycling facility that collects and processes recovered fiber materials.,HIGH,False,https://www.internationalpaper.com/recycling/recycling-plants-locations,WEBSITE,1,strong,5,,,"{'total': 5, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 3, 'max': 5, 'raw_length': 299, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '299 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 8, 'max_hit_score': 5, 'sample_urls': ['https://internationalpaper2022rd.q4web.com/news/news-details/2025/International-Paper-to-Explore-Building-a-New-State-of-the-Art-Sustainable-Packaging-Facility-in-Salt-Lake-City-Utah/default.aspx', 'https://www.inkworldmagazine.com/breaking-news/international-paper-to-explore-building-a-new-facility-in-salt-lake-city/', 'https://www.prnewswire.com/news-releases/international-paper-to-explore-building-a-new-state-of-the-art-sustainable-packaging-facility-in-salt-lake-city-utah-302471370.html', 'https://www.papnews.com/international-paper-to-explore-building-a-new-state-of-the-art-sustainable-packaging-facility-in-salt-lake-city-utah/', 'https://www.paperage.com/2025news/06-03-2025international-paper-to-explore-building-a-new-paper-packaging-facility.html'], 'category': 'industrial'}",2026-04-16
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Richmond, USA",Richmond,Virginia,USA,37.5385087,-77.43428,Distribution Center,Recycling facility that collects and processes recovered fiber materials.,HIGH,False,https://www.internationalpaper.com/recycling/recycling-plants-locations,WEBSITE,1,strong,5,,,"{'total': 5, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 3, 'max': 5, 'raw_length': 299, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '299 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 10, 'max_hit_score': 5, 'sample_urls': ['https://www.internationalpaper.com/location/richmond-bulk-plant', 'https://www.clearlyrated.com/manufacturing/va-usa/richmond-va/international-paper-co-richmond-va', 'https://www.accio.com/biz-company/international-paper-company-richmond-va', 'https://richmond.com/business/international-paper-mill-in-franklin-now-making-fluff-pulp/article_2333a908-d014-5274-8c55-3d03d7a1e1c5.html', 'https://www.internationalpaper.com/recycling/locations/richmond-recycling'], 'category': 'industrial'}",2026-04-16
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Kent, USA",Kent,Washington,USA,47.3826903,-122.2270272,Distribution Center,Recycling facility that collects and processes recovered fiber materials.,HIGH,False,https://www.internationalpaper.com/recycling/recycling-plants-locations,WEBSITE,1,strong,5,,,"{'total': 5, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 3, 'max': 5, 'raw_length': 299, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '299 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 0, 'max': 2, 'detail': 'none matched'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 7, 'max_hit_score': 5, 'sample_urls': ['https://www.mapquest.com/us/washington/international-paper-company-24340143', 'https://www.adaicon.com/news/201506/international-paper-nears-completion-major-expansion-kenton', 'https://buildwithmarker.com/project/international-paper/', 'https://www.internationalpaper.com/recycling/locations/kent-seattle-recycling', 'https://apps.ecology.wa.gov/separ/Main/SEPA/Document/DocumentOpenHandler.ashx?DocumentId=105775'], 'category': 'industrial'}",2026-04-16
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Atglen, USA",Atglen,Pennsylvania,USA,39.9492712,-75.9735608,Manufacturing Plant,Corrugated manufacturing plant (box plant).,HIGH,False,https://www.internationalpaper.com/manufacturing-management-associate-program,WEBSITE,1,strong,7,,,"{'total': 7, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 5, 'max': 5, 'raw_length': 458, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '458 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 2, 'max': 2, 'detail': 'plant, manufacturing'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 7, 'max_hit_score': 5, 'sample_urls': ['https://www.prnewswire.com/news-releases/international-paper-opens-its-newest-corrugated-packaging-facility-in-atglen-pennsylvania-301929604.html', 'https://www.internationalpaper.com/resources/articles/welcome-atglen-pa', 'https://internationalpaper2022rd.q4web.com/news/news-details/2023/International-Paper-Opens-Its-Newest-Corrugated-Packaging-Facility-in-Atglen-Pennsylvania/default.aspx', 'https://www.prnewswire.com/news-releases/international-paper-to-build-state-of-the-art-corrugated-packaging-plant-in-atglen-pennsylvania-to-meet-growing-customer-demand-in-the-region-301444877.html', 'https://www.streetinsider.com/PRNewswire/International+Paper+Opens+Its+Newest+Corrugated+Packaging+Facility+in+Atglen,+Pennsylvania/22168398.html'], 'category': 'industrial'}",2026-04-16
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Auburn, USA",Auburn,Maine,USA,44.0965374,-70.2249487,Manufacturing Plant,Corrugated manufacturing plant (box plant).,HIGH,False,https://www.internationalpaper.com/manufacturing-management-associate-program,WEBSITE,1,strong,7,,,"{'total': 7, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 5, 'max': 5, 'raw_length': 458, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '458 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 2, 'max': 2, 'detail': 'plant, manufacturing'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 6, 'max_hit_score': 6, 'sample_urls': ['https://www.internationalpaper.com/location/auburn-container-plant', 'https://www.collins.senate.gov/newsroom/senator-collins-speaks-at-auburn-box-plant-50th-anniversary-celebration', 'https://www.cylex.us.com/company/international-paper-auburn-container-plant-759537.html', 'https://www.ziprecruiter.com/c/International-Paper/Job/Manufacturing-Maintenance-Tech-3rd-Shift/-in-Auburn,ME?jid=f9a558f095c0f356', 'https://www.internationalpaper.com/products/na/corrugated-packaging/locations/east/maine/auburn'], 'category': 'industrial'}",2026-04-16
International Paper,internationalpaper.com,10,"{'total': 10, 'industry_fit': {'dimension': 'Industry Fit', 'score': 4, 'max_score': 4, 'evidence': 'Tier-4 process industry: pulp and paper, containerboard, corrugated packaging', 'confidence': 'HIGH'}, 'operational_scale': {'dimension': 'Operational Scale', 'score': 3, 'max_score': 3, 'evidence': '37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM.', 'confidence': 'HIGH'}, 'physical_footprint': {'dimension': 'Physical Footprint', 'score': 2, 'max_score': 2, 'evidence': '32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential.', 'confidence': 'HIGH'}, 'equipment_dependency': {'dimension': 'Equipment Dependency', 'score': 1, 'max_score': 1, 'evidence': 'Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor.', 'confidence': 'MED'}, 'score_confidence': 'HIGH', 'plain_english': ""International Paper scored 10/10 on Tractian's ICP rubric. | Industry Fit 4/4: Tier-4 process industry: pulp and paper, containerboard, corrugated packaging | Operational Scale 3/3: 37,000 (2024) employees, (2024) revenue — enterprise scale with dedicated maintenance/reliability function and capex for PdM. | Physical Footprint 2/2: 32 industrial facilities discovered (plants/mines/refineries) — deep footprint, large sensor expansion potential. | Equipment Dependency 1/1: Rotating machinery indicators found: conveyor. These are exactly what Tractian sensors monitor. | RECOMMENDATION: High-priority target.""}","Binghamton, USA",Binghamton,New York,USA,42.098698,-75.9125187,Manufacturing Plant,Corrugated manufacturing plant (box plant).,HIGH,False,https://www.internationalpaper.com/manufacturing-management-associate-program,WEBSITE,1,strong,7,,,"{'total': 7, 'domain': {'points': 4, 'max': 5, 'label': 'Company-own domain'}, 'quote': {'points': 5, 'max': 5, 'raw_length': 458, 'components': [{'name': 'Length', 'points': 2, 'max': 2, 'detail': '458 chars (long)'}, {'name': 'Company name in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'City in quote', 'points': 1, 'max': 1, 'detail': 'present'}, {'name': 'Country in quote', 'points': 0, 'max': 1, 'detail': 'absent'}, {'name': 'Industrial keywords', 'points': 2, 'max': 2, 'detail': 'plant, manufacturing'}]}, 'quote_penalty': 2}","{'strength': 'strong', 'hit_count': 5, 'max_hit_score': 5, 'sample_urls': ['https://www.internationalpaper.com/location/binghamton-container-plant', 'https://dec.ny.gov/news/environmental-notice-bulletin/2025-01-29/completed-application/town-of-conklin-international-paper-company-binghamton', 'https://www.binghamtonhomepage.com/news/business-of-the-week-international-paper/', 'https://www.linkedin.com/jobs/view/plant-hand-labor-at-international-paper-3008356334', 'https://www.cylex.us.com/company/international-paper-binghamton-container-plant-24564070.html'], 'category': 'industrial'}",2026-04-16
